445,rm,#NAME?,test/.flumespool/,,,,,,,
446,./flume.sh,,,,,,,,,
447,rm,#NAME?,test/.flumespool/,,,,,,,
448,mv,test/aaaa.flows.COMPLETED,test/aaaa.flows,,,,,,,
449,vi,/etc/hosts,,,,,,,,
450,sudo,vi,/etc/hosts,,,,,,,
451,sudo,vi,/etc/hosts,,,,,,,
452,sudo,vi,/etc/hosts,,,,,,,
453,pwd,,,,,,,,,
454,ls,,,,,,,,,
455,cd,..,,,,,,,,
456,ls,,,,,,,,,
457,cd,-,,,,,,,,
458,ls,,,,,,,,,
459,scp,IntelliJIDEALicenseServer_linux_amd64,root@10.211.55.8:/root/,,,,,,,
460,ping,10.211.55.8,,,,,,,,
461,scp,IntelliJIDEALicenseServer_linux_amd64,parallels@10.211.55.8:/root/,,,,,,,
462,telnet,10.211.55.8,1027,,,,,,,
463,ssh,root@192.168.1.177,,,,,,,,
464,',,,,,,,,,
465,ssh,root@192.168.1.221,,,,,,,,
466,ssh,root@192.168.1.221,,,,,,,,
467,ssh,root@192.168.1.221,,,,,,,,
468,ssh,root@192.168.1.221,,,,,,,,
469,ssh,root@192.168.1.221,,,,,,,,
470,cd,/Users/lovejia/work/fusion/infrastructure/ezminer-kafka/kafkatest,,,,,,,,
471,java,#NAME?,#NAME?,#NAME?,#NAME?,kafka-test-all-1.0-SNAPSHOT.jar,run,com.fs.ezminer.KafkaTopicTest,#NAME?,test.conf
472,java,#NAME?,#NAME?,#NAME?,#NAME?,build/libs/kafka-test-all-1.0-SNAPSHOT.jar,run,com.fs.ezminer.KafkaTopicTest,#NAME?,test.conf
473,ssh,root@192.168.1.221,,,,,,,,
474,cat,~/.ssh/id_rsa.pub,,,,,,,,
475,df,#NAME?,,,,,,,,
476,sudo,vi,/etc/hosts,,,,,,,
477,cd,/Users/lovejia/work/thirdPart/apache-flume-1.7.0-bin,,,,,,,,
478,ls,,,,,,,,,
479,ls,,,,,,,,,
480,df,#NAME?,,,,,,,,
481,pwd,,,,,,,,,
482,scp,/Users/lovejia/work/free/boardgame/xzddmj/package.zip,root@101.201.67.85,,,,,,,
483,rm,#NAME?,root\@101.201.67.85,,,,,,,
484,scp,/Users/lovejia/work/free/boardgame/xzddmj/package.zip,root@101.201.67.85:/root/,,,,,,,
485,cat,~/.ssh/id_rsa.pub,,,,,,,,
486,scp,/Users/lovejia/work/free/boardgame/xzddmj/package.zip,root@101.201.67.85:/root/,,,,,,,
487,ssh,#NAME?,,,,,,,,
488,ifconfig,en0,,,,,,,,
489,scp,/Users/lovejia/work/free/boardgame/xzddmj/package.zip,root@qkl:/root/,,,,,,,
490,telnet,www.diaolongkeji.com,8003,,,,,,,
491,pwd,,,,,,,,,
492,cd,/Users/lovejia/work/free/boardgame/xzddmj/build/libs,,,,,,,,
493,ls,,,,,,,,,
494,scp,xzddmj-all-1.0-SNAPSHOT.jar,root@qkl:/root/,,,,,,,
495,scp,/Users/lovejia/work/free/boardgame/xzddmj/build/libs/xzddmj-all-1.0-SNAPSHOT.jar,root@qkl:/root/,,,,,,,
496,scp,/Users/lovejia/work/free/boardgame/xzddmj/build/libs/xzddmj-all-1.0-SNAPSHOT.jar,root@qkl:/root/,,,,,,,
497,bin/kafka-console-consumer.sh,#NAME?,localhost:2181,#NAME?,ez_raw,#NAME?,,,,
498,bin/kafka-console-consumer.sh,#NAME?,localhost:2181,#NAME?,ez_complete,#NAME?,,,,
499,ps,-ef|grep,consumer,,,,,,,
500,ps,-ef|grep,zook,,,,,,,
501,ifconfig,,,,,,,,,
502,ifconfig,down,en8,,,,,,,
503,ifconfig,en8,down,,,,,,,
504,history|grep,xcode,,,,,,,,
505,history|grep,code,,,,,,,,
506,history|grep,ode,,,,,,,,
507,history|grep,Apple,,,,,,,,
508,history,,,,,,,,,
509,cd,/Library/Application\,Support/,,,,,,,
510,ls,,,,,,,,,
511,open,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/,,,,,,,,
512,cp,#NAME?,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/DeviceSupport/11.2,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/DeviceSupport/11.3,,,,,,
513,history|grep,11.3,,,,,,,,
514,cp,#NAME?,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/DeviceSupport/11.2,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/DeviceSupport/11.3,-1.50E+217,,,,,
515,cp,#NAME?,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/DeviceSupport/11.2,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/DeviceSupport/11.3\,-1.50E+217,,,,,
516,cp,#NAME?,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/DeviceSupport/11.2,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/DeviceSupport/11.3,,,,,,
517,history,,,,,,,,,
518,history,>>,history.txt,,,,,,,
519,pwd,,,,,,,,,
520,cd,/Users/lovejia/work/fusion/docs,,,,,,,,
521,ls,,,,,,,,,
522,history,>>,history.txt,,,,,,,
